1361234	Reverse
1361233	Affirm
1361180	Affirm
1361189	Affirm
1361244	Affirm
1361199	Affirm
1361194	Affirm
1361193	Reverse
1361159	Affirm
1361211	Affirm
1361205	Affirm
1361247	Affirm
11959666	Affirm
1397025	Affirm
1397122	Affirm
1397170	Reverse
1396923	Reverse
1396947	Affirm
1397072	Affirm
1397050	Affirm
1397127	Reverse
1397049	Reverse
1397014	Reverse
1397111	Affirm
1397031	Affirm
1396924	Reverse
1397048	Affirm
1397086	Affirm
1396906	Affirm
1397027	Affirm
1397095	Affirm
1397112	Affirm
1396994	Affirm
1396900	Affirm
1397013	Reverse
1396953	Affirm
1397041	Affirm
1397088	Affirm
1396963	Affirm
1397113	Affirm
1396951	Affirm
1396928	Affirm
1397177	Reverse
1397043	Reverse
1396908	Affirm
1396956	Affirm
1893350	Affirm
1893368	Affirm
1893447	Reverse
1893450	Affirm
1893370	Reverse
1893402	Affirm
1893420	Reverse
8720947	Affirm
1900510	Reverse
1900549	Affirm
1893433	Reverse
1893382	Affirm
1900497	Affirm
8721698	Reverse
1900484	Affirm
8723372	Reverse
1900556	Reverse
1900490	Reverse
1900469	Reverse
1900505	Affirm
1900527	Affirm
1900523	Affirm
1900516	Reverse
1900485	Affirm
1900524	Affirm
1900498	Affirm
1900483	Reverse
1900494	Affirm
1900473	Affirm
1900531	Affirm
1900528	Affirm
1900559	Affirm
1900503	Reverse
1900489	Reverse
1337077	Reverse
1337131	Affirm
1337059	Reverse
1337079	Affirm
1337098	Affirm
1337093	Reverse
1337109	Reverse
1337088	Affirm
1337119	Affirm
1337075	Affirm
1893390	Reverse
1893359	Reverse
1893357	Reverse
1893416	Reverse
1893432	Reverse
1893387	Reverse
1893414	Reverse
1893448	Affirm
1893360	Reverse
1893436	Affirm
1893389	Reverse
1893423	Affirm
1893379	Affirm
1893415	Reverse
1893427	Reverse
1893361	Reverse
1893374	Affirm
1893396	Affirm
1893412	Affirm
1893354	Reverse
1893404	Reverse
1893428	Reverse
1893393	Reverse
1893356	Affirm
1893451	Affirm
1900539	Reverse
1900472	Reverse
1893419	Reverse
1893365	Affirm
1893367	Affirm
1893430	Affirm
1893369	Reverse
1893425	Reverse
1893438	Affirm
1900478	Affirm
1900508	Affirm
1900464	Affirm
1893405	Affirm
1900547	Affirm
1900467	Reverse
1900509	Reverse
1900488	Affirm
1900514	Affirm
1900495	Reverse
1900521	Reverse
1900466	Affirm
1900538	Affirm
1900470	Affirm
1900545	Reverse
1900465	Affirm
1900501	Affirm
1900511	Affirm
1900493	Affirm
1900499	Reverse
1900475	Reverse
8724755	Reverse
1900517	Reverse
1900474	Affirm
1900540	Affirm
1900480	Reverse
1900520	Reverse
1900530	Reverse
1900487	Reverse
1900553	Affirm
1900482	Reverse
1318835	Affirm
1318792	Affirm
1318875	Affirm
1318832	Reverse
1318809	Reverse
1318867	Affirm
1318879	Reverse
1318799	Reverse
1318846	Affirm
1318791	Affirm
1900533	Reverse
1900526	Affirm
1900477	Reverse
1893401	Affirm
1893363	Reverse
1900548	Affirm
1900506	Reverse
1900543	Affirm
1900555	Affirm
1893409	Affirm
8722660	Reverse
1900486	Reverse
1900502	Affirm
1900529	Affirm
1893371	Affirm
1893422	Reverse
1337061	Affirm
8722538	Affirm
1355689	Affirm
1355690	Affirm
1355611	Affirm
8727455	Reverse
8727129	Affirm
8726935	Affirm
8726682	Reverse
8727469	Affirm
8727392	Reverse
8727056	Affirm
8727792	Affirm
8727601	Reverse
8727784	Reverse
8727513	Reverse
8726806	Reverse
8727447	Affirm
8727280	Affirm
8727736	Affirm
8727022	Affirm
8726998	Reverse
8727665	Reverse
8727372	Reverse
8727106	Reverse
8727459	Affirm
8727294	Affirm
8727533	Affirm
8727560	Reverse
8727614	Affirm
8727367	Reverse
8726749	Reverse
8727288	Reverse
8727700	Reverse
8727519	Reverse
8727114	Affirm
8727360	Affirm
8727074	Reverse
8727477	Reverse
8727169	Affirm
8727310	Affirm
8727554	Affirm
8726773	Affirm
8727120	Affirm
8727750	Reverse
8727630	Affirm
8727567	Reverse
8727340	Reverse
8726986	Reverse
8727748	Reverse
8727662	Reverse
8727265	Affirm
8727301	Reverse
8727318	Affirm
8727249	Affirm
8727440	Affirm
8726959	Reverse
8726762	Reverse
8727067	Reverse
8727720	Reverse
8726909	Reverse
8727657	Affirm
8726945	Reverse
8726922	Affirm
8727622	Reverse
8727430	Affirm
8727654	Affirm
8727678	Reverse
8727682	Reverse
8727585	Reverse
8726885	Affirm
8727743	Affirm
8727504	Affirm
8727641	Affirm
8727579	Reverse
8727228	Reverse
1333937	Reverse
1333921	Affirm
1333970	Reverse
1333987	Reverse
1334075	Reverse
1333929	Reverse
1334138	Affirm
1334040	Reverse
1334077	Affirm
1892037	Affirm
1892002	Reverse
1892059	Reverse
1334084	Reverse
1892010	Reverse
1892017	Affirm
1892032	Reverse
1892005	Affirm
1892007	Affirm
1892063	Affirm
1892061	Reverse
1892044	Reverse
1892025	Affirm
1892066	Affirm
1892076	Reverse
1892064	Reverse
1892030	Affirm
1892054	Affirm
1892042	Reverse
1892050	Reverse
1892038	Affirm
1892043	Affirm
1892016	Affirm
1891999	Reverse
1891990	Reverse
1892028	Affirm
1892012	Reverse
1891997	Affirm
1892068	Affirm
1892011	Reverse
1891991	Affirm
1891988	Affirm
1892020	Reverse
1892013	Affirm
1891992	Affirm
1892077	Reverse
1892047	Affirm
1891989	Reverse
1892040	Reverse
8727749	Reverse
8727862	Reverse
8728036	Affirm
8727786	Affirm
8727977	Affirm
8727478	Reverse
8727647	Affirm
8727771	Reverse
8727839	Affirm
8727956	Reverse
8728011	Reverse
8727797	Reverse
8727778	Reverse
8727986	Reverse
8727951	Affirm
8727527	Reverse
8728024	Reverse
8727470	Reverse
8728018	Reverse
1358428	Affirm
1358462	Affirm
1358458	Affirm
1358467	Affirm
1358433	Affirm
1358485	Reverse
1358454	Affirm
1358477	Affirm
8727967	Affirm
8727394	Affirm
8727766	Reverse
8727774	Reverse
8727982	Affirm
8727510	Reverse
8727867	Affirm
8727320	Reverse
8727598	Reverse
8727901	Reverse
8727387	Reverse
8727793	Reverse
1509547	Affirm
1509491	Affirm
1509500	Reverse
1509475	Affirm
1509539	Reverse
1509553	Affirm
1509426	Reverse
1509421	Reverse
1509437	Affirm
8725706	Reverse
8725754	Affirm
8726692	Reverse
8724156	Affirm
8727143	Affirm
8726670	Reverse
8723467	Affirm
8720562	Affirm
8726360	Affirm
8726910	Reverse
8727075	Reverse
8726080	Affirm
8726899	Affirm
8722163	Reverse
8722594	Affirm
8726365	Affirm
8725456	Affirm
8725887	Affirm
8726866	Affirm
8725134	Affirm
8726656	Reverse
8724223	Reverse
8720714	Affirm
8718276	Affirm
8722198	Affirm
8726826	Affirm
8726607	Affirm
8724741	Affirm
8726632	Affirm
8719511	Affirm
1438564	Affirm
1438543	Affirm
1438450	Affirm
1438628	Reverse
1438506	Affirm
1438505	Affirm
1438495	Affirm
1438525	Affirm
1438448	Affirm
1438469	Reverse
1438631	Affirm
1438653	Affirm
1438648	Affirm
1438620	Affirm
1438613	Affirm
1438498	Affirm
1438541	Affirm
1438535	Affirm
1438601	Affirm
1438475	Affirm
1438531	Affirm
1438539	Affirm
1438446	Affirm
1438492	Affirm
1438514	Affirm
1438655	Reverse
1438547	Reverse
1438556	Reverse
1438634	Affirm
1438657	Affirm
1438656	Reverse
1438607	Affirm
1438640	Affirm
1438639	Affirm
1362252	Affirm
1362263	Affirm
1362274	Affirm
1362251	Affirm
1362321	Reverse
8719632	Affirm
8725169	Affirm
8726634	Reverse
8722512	Affirm
8718085	Affirm
8719599	Affirm
8726008	Affirm
8720050	Affirm
8721925	Affirm
8726551	Affirm
8719096	Affirm
8725564	Reverse
8724886	Affirm
8721076	Affirm
8718648	Reverse
8722709	Affirm
8725897	Reverse
8726460	Affirm
8725027	Reverse
8721558	Affirm
8725981	Affirm
8724972	Affirm
8720550	Affirm
8725957	Affirm
8719365	Affirm
8720091	Reverse
8726560	Affirm
8720768	Reverse
8725141	Affirm
8720481	Affirm
8724537	Reverse
8721272	Affirm
8726090	Affirm
8720209	Affirm
8723385	Affirm
1411171	Affirm
1411114	Reverse
1411081	Reverse
1411131	Affirm
1411147	Affirm
1411149	Affirm
1411058	Reverse
1411108	Reverse
1411119	Affirm
1411111	Affirm
1411032	Affirm
1411177	Affirm
1411121	Reverse
1410992	Affirm
1411188	Affirm
1411204	Affirm
1411127	Affirm
1411069	Affirm
1411218	Affirm
1411134	Affirm
1411192	Affirm
1411220	Affirm
1411210	Affirm
1411165	Affirm
1411022	Affirm
1411128	Affirm
1411186	Affirm
1411158	Affirm
1410973	Affirm
1411206	Reverse
1411010	Reverse
1411087	Affirm
1411174	Affirm
1411146	Affirm
1411148	Reverse
1411098	Affirm
1411216	Reverse
1411025	Reverse
1411179	Affirm
1411067	Affirm
1411091	Affirm
1411112	Affirm
1411157	Reverse
1411027	Reverse
8721239	Affirm
8719651	Affirm
8721026	Affirm
8722008	Reverse
8717849	Affirm
8723491	Affirm
8722340	Affirm
8725401	Reverse
8724717	Affirm
8720094	Reverse
8720937	Affirm
8720702	Affirm
8718146	Affirm
8721964	Affirm
8726394	Affirm
8719510	Affirm
8721805	Affirm
8725505	Affirm
8725077	Affirm
8726062	Reverse
8725584	Reverse
8721478	Affirm
8722454	Reverse
8724964	Affirm
8722488	Reverse
8725384	Reverse
8718058	Affirm
8725856	Affirm
8726084	Affirm
8726040	Affirm
1435138	Affirm
1435374	Affirm
1435142	Affirm
1435061	Affirm
1435356	Reverse
1435376	Affirm
1435339	Affirm
1435075	Affirm
1435368	Affirm
1435341	Reverse
1435113	Affirm
1435244	Reverse
1435151	Affirm
1435104	Reverse
1435230	Reverse
1435325	Affirm
1435399	Reverse
1435205	Reverse
1435088	Affirm
1435260	Affirm
1435395	Affirm
8727109	Reverse
8727003	Reverse
8724770	Affirm
8723350	Affirm
8723106	Affirm
8721840	Reverse
8726161	Affirm
8718793	Affirm
8722324	Reverse
8725069	Reverse
8725258	Reverse
8722234	Affirm
8726459	Affirm
8722830	Affirm
8724685	Affirm
8722747	Affirm
8727012	Reverse
8726548	Affirm
8718205	Reverse
8723153	Affirm
8726978	Affirm
8724912	Reverse
8720777	Affirm
8718489	Affirm
1438571	Reverse
1438486	Affirm
1438516	Affirm
1438518	Affirm
1438441	Affirm
1438555	Affirm
1438527	Affirm
1383891	Affirm
1383800	Affirm
1383816	Affirm
1383888	Affirm
1383889	Affirm
1383856	Affirm
1383850	Affirm
1383841	Reverse
1383861	Affirm
1538836	Reverse
1538803	Affirm
1383810	Reverse
1383886	Affirm
1383831	Reverse
1467024	Reverse
1441751	Affirm
8723156	Affirm
1441733	Reverse
1441844	Affirm
1441619	Affirm
8724271	Affirm
8725935	Reverse
1441883	Affirm
1441679	Affirm
1441810	Affirm
1441866	Reverse
1441845	Affirm
1441779	Reverse
1441735	Affirm
1441794	Affirm
1441870	Affirm
1441812	Reverse
1441835	Affirm
1441827	Affirm
1441778	Reverse
1441676	Affirm
1441677	Affirm
1441711	Affirm
1441858	Affirm
1441668	Affirm
1441852	Reverse
1441839	Reverse
1441752	Affirm
1441635	Affirm
1441790	Reverse
1441659	Affirm
1441851	Affirm
1441763	Affirm
1441871	Affirm
1441700	Affirm
1441713	Reverse
1441802	Reverse
1564890	Affirm
1407816	Affirm
1407815	Affirm
1407992	Affirm
1407967	Affirm
1407922	Reverse
1407891	Reverse
1407996	Affirm
1407893	Affirm
1407945	Affirm
1407919	Reverse
1407987	Reverse
1407788	Affirm
1407974	Affirm
1407804	Affirm
1407841	Affirm
1407915	Affirm
1407807	Affirm
1407932	Reverse
1407835	Affirm
1407879	Affirm
1407912	Reverse
1407853	Affirm
1407865	Affirm
1407971	Reverse
1407995	Affirm
1408002	Affirm
1407999	Affirm
1407806	Affirm
1407796	Reverse
1407913	Affirm
1407859	Affirm
1407890	Affirm
1407961	Affirm
1407933	Reverse
8722006	Reverse
8718459	Affirm
8723884	Affirm
8721188	Affirm
8720889	Affirm
8722974	Affirm
8725071	Affirm
8719916	Reverse
8720992	Reverse
8719516	Reverse
8725565	Affirm
8724830	Affirm
8724938	Reverse
8721284	Affirm
8718605	Affirm
8725818	Reverse
8722821	Affirm
8724658	Affirm
8720830	Affirm
1441624	Affirm
8724305	Affirm
1441637	Affirm
8723940	Reverse
1407928	Affirm
1407946	Affirm
1407864	Affirm
1407860	Reverse
1407801	Affirm
1407823	Affirm
1407926	Affirm
1407962	Affirm
1407948	Affirm
1462476	Affirm
1462406	Reverse
1462459	Reverse
1462479	Affirm
1462473	Affirm
1462287	Reverse
1462443	Reverse
1462351	Affirm
1462296	Affirm
1462383	Affirm
1462433	Affirm
1462426	Affirm
1462323	Affirm
1462360	Affirm
1462346	Affirm
1462411	Affirm
1462429	Affirm
1462418	Affirm
1462262	Reverse
1462289	Affirm
1462404	Affirm
1462399	Reverse
1462339	Reverse
1462342	Affirm
1462279	Affirm
1462379	Affirm
1462349	Reverse
1462444	Affirm
1583289	Affirm
1583234	Affirm
1583260	Affirm
1583252	Affirm
1462278	Affirm
1462374	Affirm
1462457	Reverse
1462489	Reverse
1462465	Reverse
1462318	Affirm
1462300	Reverse
1462347	Reverse
1583350	Affirm
1462400	Reverse
1583275	Affirm
1583321	Affirm
1462452	Reverse
8721381	Reverse
8723285	Reverse
8719143	Affirm
8721115	Affirm
8723830	Reverse
8725029	Reverse
8724065	Affirm
1388589	Affirm
1388558	Affirm
1388534	Affirm
8725060	Reverse
8723517	Reverse
8726100	Affirm
8726120	Reverse
8724548	Affirm
8725894	Reverse
8726167	Reverse
8725704	Reverse
8723493	Reverse
8723630	Affirm
8724194	Affirm
8725459	Reverse
8725959	Affirm
8724980	Reverse
1388577	Affirm
1388587	Reverse
1388571	Affirm
1388507	Affirm
1388531	Affirm
1388598	Reverse
1388570	Affirm
1911722	Reverse
1911698	Affirm
1911676	Reverse
1911613	Affirm
1911695	Reverse
1911609	Reverse
1911631	Reverse
1911693	Affirm
1911665	Reverse
1911656	Reverse
1911727	Reverse
1911622	Reverse
1911724	Affirm
1911703	Reverse
1911612	Reverse
1911626	Affirm
1911691	Reverse
1911620	Affirm
1911719	Affirm
1911690	Reverse
1911702	Affirm
1911678	Reverse
1911635	Reverse
1911621	Reverse
1911704	Reverse
1911648	Affirm
1911682	Reverse
1911633	Affirm
1911710	Affirm
1911677	Reverse
1911721	Affirm
1881224	Affirm
1881156	Reverse
1881148	Reverse
1881257	Affirm
1881144	Reverse
1881169	Reverse
1881227	Affirm
1881190	Affirm
1881100	Reverse
1881135	Reverse
1881108	Affirm
1911697	Affirm
1911672	Affirm
1911705	Reverse
1911687	Affirm
1911660	Reverse
1911681	Affirm
1911640	Affirm
1911725	Affirm
1911653	Affirm
1911708	Reverse
1911707	Reverse
1911649	Reverse
1911619	Reverse
1911628	Affirm
1881176	Affirm
1881113	Affirm
1881162	Reverse
1881236	Affirm
1911686	Reverse
1911679	Reverse
1881146	Reverse
1881154	Affirm
1881178	Affirm
1881242	Reverse
1881097	Reverse
1911709	Reverse
1911692	Affirm
1911669	Affirm
1911688	Reverse
1911611	Affirm
1881150	Reverse
1911668	Affirm
1911689	Affirm
1911729	Reverse
1911714	Reverse
1881124	Affirm
1881140	Affirm
1911645	Reverse
1911607	Reverse
1911667	Reverse
1911632	Affirm
1881132	Reverse
1881244	Affirm
1881170	Affirm
1881103	Affirm
1881142	Reverse
1881138	Reverse
1881130	Affirm
1881180	Reverse
1881139	Affirm
1881240	Reverse
1881165	Reverse
1881229	Reverse
1881221	Affirm
1881117	Reverse
1881136	Affirm
1881115	Affirm
1881129	Reverse
1881147	Affirm
1881196	Reverse
1881101	Affirm
1881149	Affirm
1881160	Reverse
1881193	Affirm
1881153	Affirm
8723165	Reverse
8725713	Reverse
8726318	Reverse
8726121	Reverse
8722165	Reverse
8725360	Reverse
8724458	Reverse
8724701	Reverse
8724889	Affirm
8724864	Affirm
8721456	Reverse
8724560	Affirm
8722299	Affirm
8725199	Reverse
8721729	Affirm
8723675	Reverse
8721671	Reverse
8725117	Reverse
8723550	Reverse
8725990	Reverse
8726148	Affirm
8722857	Affirm
8726471	Reverse
8723356	Reverse
8725962	Affirm
8723418	Reverse
8724953	Affirm
8725789	Affirm
8725630	Reverse
8725934	Affirm
8725323	Reverse
8726295	Affirm
8724337	Affirm
8726456	Reverse
8726372	Affirm
8721408	Reverse
8722458	Affirm
8723800	Reverse
8723199	Affirm
8724140	Affirm
8726181	Affirm
8724381	Reverse
8725449	Affirm
8725171	Reverse
8726405	Reverse
8721939	Reverse
8722941	Reverse
8725076	Affirm
8722387	Reverse
8724247	Reverse
8721580	Reverse
8721503	Reverse
8723073	Reverse
8725676	Affirm
8725864	Affirm
8725266	Reverse
8723112	Affirm
8725234	Affirm
8726441	Reverse
8723716	Affirm
8722345	Reverse
8722209	Affirm
8721977	Affirm
8721857	Reverse
8723447	Affirm
8723484	Affirm
8725659	Reverse
8721833	Affirm
8725512	Affirm
8725425	Reverse
8723798	Affirm
8725485	Reverse
8725524	Reverse
8725688	Reverse
8724690	Affirm
8724956	Affirm
8725776	Reverse
1388595	Affirm
1388592	Affirm
8725550	Reverse
8724657	Reverse
8724624	Reverse
8726142	Reverse
8725002	Reverse
8726257	Affirm
8723455	Affirm
1894444	Affirm
1894542	Reverse
1894512	Affirm
1894514	Reverse
1894447	Affirm
1894455	Reverse
1894495	Affirm
1894451	Affirm
1894475	Affirm
1894529	Reverse
1894459	Affirm
1894449	Reverse
1894462	Affirm
1894434	Reverse
1894555	Affirm
1894433	Affirm
1894520	Affirm
1894499	Reverse
1894522	Affirm
1894454	Reverse
1894452	Affirm
1894523	Affirm
1894432	Affirm
1894503	Reverse
1894500	Affirm
1894458	Affirm
1894510	Reverse
1894460	Affirm
1894527	Affirm
1894457	Affirm
1894544	Reverse
1894519	Affirm
1894533	Reverse
1894505	Affirm
1894493	Reverse
1894456	Affirm
1894465	Affirm
1894422	Affirm
1894439	Affirm
1894448	Affirm
1894429	Affirm
1894548	Affirm
1894431	Affirm
1894441	Affirm
1894430	Reverse
1894436	Reverse
1894484	Reverse
1894466	Reverse
1894556	Affirm
1894497	Reverse
1894509	Reverse
1894546	Affirm
1397101	Affirm
1397037	Affirm
1396979	Affirm
1397128	Affirm
1396926	Affirm
1397147	Reverse
8724753	Reverse
8726071	Reverse
8722033	Affirm
8723132	Reverse
8721898	Affirm
8725583	Affirm
8722763	Reverse
8724420	Reverse
8724204	Reverse
8726218	Reverse
8724669	Affirm
8721766	Affirm
8723752	Affirm
8726393	Affirm
8724298	Affirm
8725010	Reverse
8726339	Reverse
1382221	Reverse
1382204	Affirm
1382216	Reverse
1382176	Affirm
1382184	Affirm
1382186	Affirm
1382189	Affirm
1382187	Affirm
1382226	Affirm
1382213	Reverse
1456531	Affirm
1456633	Affirm
1456634	Affirm
1456532	Affirm
1449981	Reverse
1450001	Affirm
1456661	Reverse
1456581	Affirm
1456601	Reverse
1449826	Affirm
1449944	Affirm
1449842	Affirm
1449954	Affirm
1449893	Affirm
1456492	Affirm
1449989	Affirm
1456564	Affirm
1456513	Affirm
1456591	Affirm
1456614	Affirm
1450031	Affirm
1449969	Affirm
1449990	Affirm
1449964	Affirm
1456656	Affirm
1456666	Affirm
1488286	Affirm
1449972	Affirm
1488134	Reverse
1488141	Reverse
1449955	Affirm
1450027	Affirm
1449994	Affirm
1456518	Reverse
1456662	Affirm
1449890	Reverse
1449852	Affirm
1488193	Affirm
1407869	Affirm
1407870	Affirm
1407871	Affirm
1418607	Reverse
1418485	Affirm
1418622	Affirm
1418645	Reverse
1418553	Reverse
1418549	Reverse
1418583	Reverse
1418411	Affirm
1418455	Affirm
1418478	Reverse
1418608	Affirm
1418619	Reverse
1418444	Affirm
1418506	Affirm
1418446	Affirm
1418505	Affirm
1418655	Reverse
1418486	Affirm
1418483	Affirm
1418573	Affirm
1418502	Affirm
1418436	Affirm
1418533	Reverse
1418605	Reverse
1418454	Affirm
1418475	Affirm
1418491	Reverse
1418513	Affirm
1418509	Affirm
1418662	Affirm
1418443	Affirm
1418452	Affirm
1418518	Affirm
1418421	Reverse
1418610	Affirm
1418451	Affirm
1418657	Affirm
1418504	Reverse
1418592	Reverse
1418554	Affirm
1453520	Affirm
1453439	Affirm
1453431	Affirm
1453483	Reverse
1453468	Reverse
1453527	Affirm
1453445	Affirm
1453427	Reverse
1453502	Affirm
1453402	Affirm
1453360	Affirm
1453363	Reverse
1453397	Affirm
1453489	Reverse
1453409	Reverse
1453457	Affirm
1453403	Affirm
1453493	Affirm
1453414	Affirm
1453500	Affirm
1453479	Reverse
1453387	Reverse
1453474	Affirm
1453392	Affirm
1453532	Reverse
1453519	Affirm
1453353	Reverse
1453512	Affirm
1453425	Reverse
1453545	Reverse
1453472	Reverse
1453504	Affirm
1453434	Reverse
1475787	Reverse
1475879	Affirm
1475843	Affirm
1475805	Reverse
1475703	Affirm
1475710	Affirm
1475724	Affirm
1475802	Affirm
1475875	Affirm
1475863	Reverse
1475740	Affirm
1475851	Affirm
1475719	Affirm
1475735	Reverse
1475780	Affirm
1475831	Affirm
1488314	Affirm
1488299	Reverse
1488198	Affirm
1524506	Affirm
1524344	Affirm
1524384	Reverse
1449943	Affirm
1456557	Affirm
1456541	Affirm
1488142	Affirm
1456603	Affirm
1449922	Affirm
1456643	Reverse
1456576	Affirm
1456602	Affirm
1488235	Reverse
1456612	Affirm
1449934	Affirm
1456593	Affirm
1431968	Affirm
1432096	Affirm
1431999	Affirm
1432033	Affirm
1432083	Reverse
1432057	Affirm
1432053	Reverse
1431947	Affirm
1432050	Affirm
1432067	Affirm
1431987	Reverse
1431979	Affirm
1431992	Reverse
1432056	Reverse
1432020	Affirm
1432121	Affirm
1431957	Reverse
1432030	Affirm
1432156	Reverse
1431989	Reverse
1432102	Affirm
1432048	Affirm
1431953	Affirm
1432145	Affirm
1432014	Affirm
1432113	Affirm
1432011	Affirm
1432140	Reverse
1432047	Reverse
1432131	Reverse
1723842	Affirm
1724084	Reverse
1723901	Reverse
1724166	Reverse
1724139	Affirm
1723862	Affirm
1724106	Affirm
1723986	Affirm
1724171	Affirm
1724030	Affirm
1724163	Affirm
1724132	Reverse
1724191	Affirm
1724065	Affirm
1694156	Affirm
1694109	Affirm
1694063	Reverse
1694065	Reverse
1694088	Affirm
1694085	Affirm
1694155	Affirm
1694025	Affirm
1694026	Affirm
1694110	Affirm
1694042	Affirm
1621200	Affirm
1669064	Affirm
1668704	Affirm
1668853	Affirm
1668834	Affirm
1668836	Reverse
1668838	Affirm
1668980	Affirm
1668784	Reverse
1668879	Affirm
1669059	Affirm
1668758	Reverse
1668843	Reverse
1621184	Affirm
1621166	Affirm
1621220	Reverse
1621254	Affirm
1621156	Affirm
1621165	Affirm
1621177	Reverse
1621147	Affirm
1737897	Reverse
1737886	Affirm
1737927	Affirm
1738033	Reverse
1737972	Affirm
1737922	Affirm
1737946	Affirm
1737970	Reverse
1737932	Affirm
1737950	Affirm
1737941	Reverse
1737960	Affirm
1737986	Affirm
1619081	Affirm
1619151	Affirm
1619226	Reverse
1619115	Affirm
1619083	Affirm
1619233	Affirm
1678940	Affirm
1678965	Affirm
1614144	Affirm
1614195	Affirm
1614199	Affirm
1614305	Reverse
1614200	Affirm
1614279	Affirm
1614259	Affirm
1614256	Affirm
1614293	Affirm
1614146	Reverse
1614210	Affirm
1614174	Affirm
1614278	Affirm
1614287	Affirm
1614194	Reverse
1614227	Affirm
1614207	Affirm
1614152	Affirm
1614219	Affirm
1614201	Affirm
1614142	Affirm
1614164	Reverse
1614252	Affirm
1614253	Affirm
1614251	Affirm
1702644	Affirm
1702657	Affirm
1702753	Affirm
1702736	Affirm
1702803	Affirm
1702750	Reverse
1702698	Reverse
1702678	Affirm
1702624	Affirm
1702648	Reverse
1702741	Affirm
1702787	Affirm
1702794	Affirm
1702628	Affirm
1702645	Affirm
1702665	Affirm
1702639	Affirm
1702641	Reverse
1730537	Affirm
1730712	Affirm
1730807	Affirm
1730813	Affirm
1730570	Affirm
1730610	Affirm
1730913	Affirm
1730621	Affirm
1730679	Affirm
1730650	Affirm
1730709	Affirm
1730530	Affirm
