11252535	Affirm
11255723	Affirm
11254290	Affirm
11252640	Affirm
11255332	Reverse
11255648	Affirm
11256178	Affirm
11254744	Affirm
11254777	Reverse
11255443	Affirm
11253806	Affirm
11254877	Reverse
11256398	Affirm
11254481	Reverse
11256357	Affirm
11253076	Affirm
11254935	Affirm
11255275	Affirm
11256376	Affirm
11253485	Affirm
11255180	Reverse
11255951	Affirm
11255887	Affirm
11254580	Affirm
11256017	Affirm
11255803	Affirm
11253640	Affirm
11256301	Affirm
11255257	Affirm
11253978	Affirm
11254274	Affirm
11255034	Affirm
11252105	Affirm
11254178	Affirm
11254642	Reverse
11253456	Reverse
11253288	Affirm
11254318	Affirm
11255207	Affirm
11252128	Reverse
11254819	Reverse
11255684	Reverse
11255840	Affirm
11254674	Affirm
11255794	Affirm
11256504	Affirm
11255408	Affirm
11254068	Reverse
11252078	Reverse
11253005	Reverse
11255322	Affirm
11254262	Affirm
11253121	Affirm
11254724	Affirm
11256000	Reverse
11252944	Affirm
11254429	Affirm
11255935	Affirm
11255297	Affirm
11253959	Affirm
11252011	Affirm
11252875	Affirm
11254374	Affirm
11252838	Affirm
11255991	Affirm
11252027	Affirm
11253823	Affirm
11255633	Affirm
11255705	Affirm
11253422	Affirm
11256067	Affirm
11255481	Reverse
11253383	Affirm
11255148	Affirm
11255103	Affirm
11255233	Affirm
11256032	Affirm
11253885	Affirm
11255563	Reverse
11255093	Affirm
11252366	Affirm
11255587	Affirm
11255491	Reverse
11253750	Affirm
11254142	Reverse
11254907	Reverse
11252598	Affirm
11252176	Reverse
11254510	Affirm
11255618	Affirm
11254858	Affirm
11254956	Affirm
11255531	Reverse
11254759	Affirm
11253725	Affirm
11256454	Affirm
11253273	Affirm
11253146	Affirm
11252896	Reverse
11256053	Affirm
11256438	Affirm
11255350	Reverse
11255657	Affirm
11255902	Affirm
11254050	Affirm
11253921	Affirm
11255695	Affirm
11252700	Reverse
11254537	Affirm
11256129	Affirm
11253025	Affirm
11253938	Affirm
11254014	Affirm
11255511	Reverse
11252913	Affirm
11254627	Affirm
11253513	Affirm
11256142	Affirm
11252443	Affirm
11252340	Affirm
11254212	Reverse
11252512	Affirm
11252492	Affirm
11253349	Affirm
11253302	Affirm
11252973	Affirm
11252861	Affirm
11252160	Affirm
11255380	Affirm
11256196	Affirm
11254550	Affirm
11255916	Affirm
11256259	Reverse
11255519	Affirm
11252397	Reverse
11255421	Affirm
11252430	Affirm
11256476	Affirm
11256098	Affirm
11255777	Affirm
11255574	Affirm
11255121	Affirm
11254304	Affirm
11254109	Affirm
11254803	Affirm
11256082	Affirm
11255867	Affirm
11255077	Affirm
11255670	Affirm
11252194	Affirm
11254967	Reverse
11256242	Affirm
11252580	Reverse
11255472	Reverse
11253482	Affirm
11254698	Affirm
11253534	Affirm
11253629	Reverse
11253610	Affirm
11253895	Affirm
11252262	Affirm
11252305	Affirm
11252683	Affirm
11253206	Reverse
11254717	Affirm
11254438	Affirm
11253701	Affirm
11253720	Affirm
11254639	Affirm
11254506	Affirm
11254181	Affirm
11254264	Affirm
11253301	Reverse
11252733	Affirm
11253871	Affirm
11252874	Reverse
11252000	Affirm
11254734	Affirm
11253797	Affirm
11254558	Affirm
11252958	Reverse
11254576	Affirm
11252241	Reverse
11253446	Affirm
11253466	Affirm
11254746	Affirm
11254380	Affirm
11253030	Affirm
11253927	Affirm
11253366	Affirm
11253502	Affirm
11254311	Affirm
11253904	Affirm
11254666	Affirm
11253566	Reverse
11253854	Affirm
11254682	Affirm
11252551	Affirm
11252216	Reverse
11252283	Affirm
11254105	Reverse
11254192	Reverse
11254594	Affirm
11253777	Affirm
11252664	Affirm
11252709	Affirm
11254652	Affirm
11254124	Affirm
11253194	Affirm
11254419	Affirm
11254220	Affirm
11252164	Affirm
11254012	Affirm
11253144	Reverse
11253354	Affirm
11252402	Reverse
11254232	Affirm
11253095	Affirm
11254626	Affirm
11253075	Affirm
11253517	Reverse
11252074	Affirm
11254284	Affirm
11254461	Affirm
11252897	Affirm
11252196	Affirm
11252970	Affirm
11254616	Affirm
11254297	Affirm
11253057	Affirm
11253740	Affirm
11253015	Affirm
11251971	Affirm
11252811	Affirm
11254079	Affirm
11254449	Affirm
11252341	Affirm
11253411	Affirm
11253943	Affirm
11253163	Affirm
11270864	Reverse
11271857	Affirm
11270025	Affirm
11273200	Affirm
11270446	Affirm
11269878	Affirm
11272633	Affirm
11272695	Affirm
11272860	Affirm
11270327	Affirm
11272237	Affirm
11272481	Affirm
11269649	Affirm
11273267	Affirm
11272015	Affirm
11271512	Affirm
11272201	Affirm
11271390	Reverse
11272341	Affirm
11271658	Reverse
11272448	Affirm
11273022	Affirm
11272254	Reverse
11270840	Affirm
11270388	Reverse
11270964	Affirm
11272932	Affirm
11272737	Affirm
11272433	Affirm
11270169	Affirm
11271779	Reverse
11271230	Affirm
11271639	Affirm
11271976	Affirm
11269997	Reverse
11269737	Reverse
11271375	Affirm
11269803	Affirm
11270042	Affirm
11269984	Affirm
11271820	Affirm
11269674	Affirm
11269815	Affirm
11270594	Reverse
11272828	Affirm
11271791	Affirm
11272500	Affirm
11273280	Affirm
11271044	Affirm
11269842	Affirm
11270408	Affirm
11270822	Affirm
11270634	Affirm
11269752	Affirm
11271536	Reverse
11273060	Affirm
11272874	Affirm
11270739	Affirm
11270240	Affirm
11272944	Affirm
11269622	Affirm
11270942	Affirm
11272986	Affirm
11272421	Affirm
11271872	Reverse
11272216	Reverse
11271301	Reverse
11269958	Affirm
11271144	Affirm
11272667	Affirm
11270345	Affirm
11271727	Affirm
11269611	Affirm
11272330	Reverse
11271936	Affirm
11271902	Affirm
11272593	Reverse
11271329	Affirm
11273181	Reverse
11272890	Affirm
11272069	Affirm
11270486	Reverse
11271884	Affirm
11269696	Affirm
11270116	Affirm
11269713	Affirm
11270011	Affirm
11272313	Affirm
11272403	Affirm
11270133	Affirm
11271409	Affirm
11272956	Affirm
11271169	Affirm
11270204	Affirm
11272648	Affirm
11270918	Affirm
11270221	Reverse
11269664	Affirm
11270694	Affirm
11272355	Reverse
11269893	Affirm
11270761	Affirm
11271950	Affirm
11271575	Reverse
11271193	Affirm
11270056	Affirm
11269909	Affirm
11273239	Affirm
11270424	Affirm
11271104	Affirm
11271272	Affirm
11272002	Reverse
11271458	Affirm
11270309	Affirm
11271254	Reverse
11273010	Reverse
11270092	Affirm
11270890	Affirm
11273040	Reverse
11269598	Affirm
11270291	Affirm
11269567	Reverse
11271120	Affirm
11269935	Affirm
11271066	Affirm
11272767	Affirm
11272470	Reverse
11272382	Affirm
11272030	Affirm
11276105	Affirm
11276532	Affirm
11276304	Affirm
11276315	Reverse
11276458	Affirm
11276639	Reverse
11274774	Reverse
11274682	Affirm
11274916	Affirm
11276264	Affirm
11275735	Reverse
11275572	Affirm
11275400	Reverse
11274999	Reverse
11274855	Affirm
11275436	Affirm
11275258	Affirm
11274832	Reverse
11275308	Reverse
11275291	Affirm
11275320	Reverse
11276056	Reverse
11276327	Reverse
11275924	Affirm
11276332	Affirm
11274513	Affirm
11276563	Affirm
11276252	Reverse
11275218	Reverse
11276228	Reverse
11276016	Affirm
11276658	Reverse
11274535	Reverse
11276292	Reverse
11275062	Affirm
11276495	Affirm
11276118	Reverse
11274747	Affirm
11275162	Reverse
11276481	Reverse
11275338	Affirm
11276093	Affirm
11276280	Reverse
11276421	Reverse
11276041	Affirm
11276553	Affirm
11274473	Affirm
11275206	Affirm
11275807	Reverse
11276404	Affirm
11274457	Affirm
11274492	Affirm
11274949	Affirm
11276377	Affirm
11274602	Affirm
11275641	Reverse
11275194	Reverse
11275366	Reverse
11275845	Affirm
11276183	Reverse
11275141	Reverse
11274558	Affirm
11275467	Affirm
11274422	Affirm
11275790	Affirm
11274442	Affirm
11276522	Affirm
11276365	Affirm
11275427	Affirm
11276028	Reverse
11275692	Reverse
11274814	Affirm
11275988	Affirm
11274724	Reverse
11275749	Affirm
11276434	Affirm
11276507	Affirm
11274659	Affirm
11276589	Affirm
11276214	Reverse
11276541	Affirm
11275769	Affirm
11274760	Affirm
11276193	Reverse
11275615	Affirm
11276246	Reverse
11275899	Affirm
11275231	Affirm
11276354	Reverse
11274794	Affirm
11275015	Affirm
11276577	Affirm
11274870	Affirm
11275276	Affirm
11276613	Reverse
11274990	Reverse
11274357	Affirm
11275952	Reverse
11275506	Affirm
11276144	Affirm
11274399	Affirm
11275487	Affirm
11278833	Affirm
11276476	Affirm
11278845	Reverse
11276598	Affirm
11277887	Affirm
11278559	Affirm
11276717	Affirm
11276924	Reverse
11277421	Affirm
11277272	Affirm
11277385	Affirm
11278372	Affirm
11277851	Affirm
11278109	Affirm
11277213	Affirm
11277608	Affirm
11278397	Reverse
11277558	Affirm
11277434	Affirm
11277449	Affirm
11276828	Affirm
11276970	Reverse
11276961	Reverse
11277202	Affirm
11278190	Reverse
11276348	Affirm
11278610	Affirm
11276794	Affirm
11277675	Affirm
11278240	Reverse
11276784	Reverse
11277193	Affirm
11277740	Reverse
11278227	Reverse
11276746	Affirm
11277812	Affirm
11278156	Reverse
11277154	Reverse
11276737	Affirm
11277063	Affirm
11278658	Affirm
11276939	Reverse
11277442	Affirm
11278889	Affirm
11277588	Affirm
11276399	Affirm
11278331	Reverse
11277224	Reverse
11278860	Reverse
11278259	Reverse
11278901	Affirm
11278579	Affirm
11276674	Affirm
11278475	Affirm
11277355	Reverse
11278825	Reverse
11277183	Reverse
11277595	Reverse
11276439	Reverse
11276427	Affirm
11276907	Reverse
11278017	Reverse
11278090	Affirm
11276357	Affirm
11277321	Reverse
11277508	Affirm
11276879	Affirm
11278501	Affirm
11278676	Affirm
11278796	Affirm
11278527	Affirm
11276894	Reverse
11278694	Affirm
11277008	Reverse
11276464	Reverse
11277345	Reverse
11276489	Reverse
11276587	Affirm
11276555	Affirm
11276704	Affirm
11277035	Affirm
11278873	Affirm
11277362	Affirm
11277298	Affirm
11278057	Affirm
11277238	Affirm
11277138	Affirm
11277258	Reverse
11276505	Reverse
11276405	Affirm
11276367	Reverse
11277632	Affirm
11277462	Affirm
11277994	Affirm
11278777	Affirm
11276544	Reverse
11277471	Affirm
11277831	Affirm
11277126	Reverse
11276657	Affirm
11277285	Reverse
11277076	Reverse
11278036	Affirm
11277662	Reverse
11277408	Reverse
11278277	Affirm
11277772	Affirm
11277620	Affirm
11278423	Affirm
11277543	Affirm
11277867	Reverse
11278646	Affirm
11277799	Affirm
11277106	Affirm
11276531	Affirm
11276770	Affirm
11276866	Affirm
11278816	Affirm
11276390	Affirm
11276683	Affirm
11276646	Reverse
11278132	Reverse
11278596	Reverse
11277498	Affirm
11278750	Reverse
11278710	Affirm
11278728	Affirm
11277907	Affirm
11278296	Reverse
11276453	Affirm
11276498	Affirm
11278181	Affirm
11277168	Affirm
11276520	Affirm
11277569	Reverse
11276726	Affirm
11277757	Affirm
11277486	Affirm
11278351	Affirm
11276415	Affirm
11277980	Affirm
11277329	Reverse
11276999	Reverse
11276380	Affirm
11277968	Affirm
11277644	Reverse
11278458	Affirm
11276804	Affirm
11276858	Reverse
11277579	Reverse
11278804	Reverse
11276578	Reverse
11274419	Affirm
11270676	Affirm
11272914	Affirm
11271975	Affirm
11272281	Affirm
11270760	Affirm
11273696	Affirm
11272122	Affirm
11271342	Affirm
11272325	Affirm
11273722	Affirm
11273341	Affirm
11270255	Reverse
11270709	Reverse
11272806	Affirm
11272081	Affirm
11272970	Affirm
11273177	Affirm
11272189	Reverse
11272616	Affirm
11272901	Affirm
11269768	Affirm
11271704	Affirm
11269970	Affirm
11270273	Affirm
1972581	Affirm
1972538	Reverse
1972549	Affirm
1972553	Affirm
1972655	Affirm
1972669	Affirm
1972618	Affirm
1972544	Affirm
1972718	Affirm
11271688	Affirm
11274075	Affirm
11271426	Affirm
11274467	Affirm
11271133	Affirm
11273081	Reverse
11272971	Affirm
11272765	Affirm
11271158	Affirm
11271488	Reverse
11272774	Reverse
11272252	Reverse
11271274	Affirm
11270520	Reverse
11270741	Reverse
11272897	Reverse
11273498	Reverse
11272510	Affirm
11273855	Affirm
11274309	Affirm
11270819	Affirm
11270627	Affirm
11270861	Affirm
11270721	Affirm
11271617	Affirm
11273834	Affirm
11271774	Affirm
11272996	Affirm
11273554	Affirm
1972725	Affirm
1972628	Affirm
1972638	Affirm
1972712	Affirm
1972584	Affirm
1972539	Affirm
1972603	Affirm
1972708	Affirm
1972547	Reverse
1972552	Reverse
1972614	Affirm
1972562	Affirm
1972590	Affirm
1972554	Affirm
1972574	Affirm
1972689	Affirm
1972567	Affirm
1972678	Reverse
1972542	Affirm
1972548	Reverse
1972694	Affirm
1972582	Affirm
1972578	Affirm
1972662	Reverse
1972687	Affirm
1972642	Affirm
1972667	Affirm
1972546	Affirm
1972681	Affirm
1972615	Affirm
1972563	Affirm
1972647	Affirm
1972727	Affirm
1972534	Affirm
1972717	Affirm
1972632	Affirm
1972705	Affirm
1972634	Affirm
1972664	Affirm
1972723	Affirm
1972728	Affirm
1972617	Affirm
1972660	Affirm
1972643	Affirm
1972600	Affirm
1972671	Affirm
1972624	Affirm
1972620	Affirm
1972588	Affirm
1972651	Affirm
1972676	Affirm
1972672	Affirm
1972592	Affirm
1972631	Affirm
1972629	Affirm
1972551	Affirm
1972612	Affirm
1972605	Affirm
1972666	Affirm
1972683	Affirm
1972715	Affirm
11274115	Affirm
11274125	Affirm
11273595	Affirm
11273184	Affirm
11273628	Affirm
11270552	Affirm
11271920	Affirm
11271828	Reverse
11273421	Affirm
11272644	Affirm
11273480	Affirm
11272554	Affirm
11272942	Affirm
11272374	Affirm
11271192	Affirm
11271557	Affirm
11272542	Affirm
11274001	Affirm
11270572	Affirm
11273284	Affirm
11271359	Affirm
11273389	Affirm
11273577	Affirm
11272787	Affirm
11273114	Affirm
11272592	Affirm
11272478	Reverse
11270939	Affirm
11273150	Affirm
11271303	Affirm
11273359	Affirm
11274924	Affirm
11275990	Affirm
11275530	Affirm
11274873	Affirm
11273540	Affirm
11276274	Affirm
11274742	Reverse
11275711	Reverse
11274294	Reverse
11274113	Reverse
11274214	Affirm
11274163	Affirm
11275431	Affirm
11274744	Affirm
11273974	Affirm
11274653	Affirm
11274600	Affirm
11276065	Affirm
11276153	Reverse
11274878	Affirm
11273615	Affirm
11276215	Affirm
11273943	Reverse
11275682	Reverse
11273717	Affirm
11273553	Affirm
11274976	Affirm
11274449	Affirm
11275245	Affirm
11273971	Affirm
11274947	Affirm
11273713	Affirm
11275322	Reverse
11274293	Affirm
11273767	Affirm
11274231	Affirm
11274571	Affirm
1972622	Reverse
1972714	Reverse
11271547	Affirm
11272346	Affirm
11270102	Affirm
11270048	Affirm
11272565	Reverse
11271615	Reverse
11271731	Affirm
11272100	Reverse
11271905	Reverse
11272228	Affirm
11270063	Affirm
11270871	Reverse
11272001	Affirm
11270524	Affirm
11272490	Affirm
11271563	Affirm
11271484	Affirm
11273127	Affirm
11270562	Affirm
11269583	Reverse
11272531	Affirm
11272310	Affirm
11272032	Reverse
11273302	Affirm
11274149	Affirm
11274454	Affirm
11272160	Affirm
11273975	Affirm
11272746	Affirm
11272709	Affirm
11271102	Reverse
11273947	Affirm
11271823	Reverse
11272034	Affirm
11271401	Affirm
11272375	Affirm
11270445	Affirm
11271249	Reverse
11271755	Affirm
11272199	Affirm
11271929	Affirm
11272927	Reverse
11272980	Affirm
11272731	Affirm
11273924	Affirm
11271833	Affirm
11269572	Affirm
11272340	Affirm
11272575	Affirm
11270300	Affirm
11271297	Reverse
11268932	Affirm
11268898	Affirm
11271539	Reverse
11271987	Affirm
11269949	Affirm
11271323	Reverse
11271440	Reverse
11269428	Affirm
11269457	Affirm
11271459	Reverse
11269618	Affirm
11272214	Affirm
11269888	Affirm
11271614	Affirm
11269138	Affirm
11270823	Reverse
11269672	Reverse
11272742	Affirm
11271799	Reverse
11269400	Reverse
11271882	Affirm
11272304	Affirm
11269973	Affirm
11271968	Affirm
11270735	Affirm
11269194	Affirm
11270830	Affirm
11269188	Affirm
11272604	Affirm
11272133	Affirm
11271626	Affirm
11272238	Affirm
11269600	Affirm
11269683	Affirm
11270297	Affirm
11272107	Affirm
11269767	Affirm
11271372	Affirm
11269837	Reverse
11270275	Affirm
11270637	Affirm
11269955	Affirm
11272096	Affirm
11271778	Affirm
11270037	Affirm
11270367	Affirm
11271290	Affirm
11271491	Affirm
11272551	Affirm
11269862	Affirm
11270247	Reverse
11271454	Affirm
11270083	Affirm
11269747	Reverse
11271160	Reverse
11270917	Affirm
11269940	Affirm
11269105	Affirm
11271093	Affirm
11270777	Reverse
11271339	Affirm
11269960	Affirm
11270497	Affirm
11270907	Reverse
11271386	Affirm
11271216	Affirm
11270660	Reverse
11272367	Affirm
11270352	Affirm
11277042	Affirm
11277755	Affirm
11277868	Affirm
11278598	Affirm
11278435	Reverse
1955404	Reverse
1955411	Affirm
1955299	Affirm
1955303	Affirm
1955491	Reverse
1955319	Affirm
1955471	Affirm
1955417	Reverse
1955274	Affirm
1955412	Affirm
1955422	Affirm
11277908	Affirm
11278636	Affirm
1955378	Affirm
1955474	Affirm
1955289	Affirm
1955271	Affirm
11277735	Affirm
11277422	Affirm
11277771	Affirm
11278157	Affirm
11278456	Affirm
11277487	Affirm
1955251	Affirm
1955337	Reverse
1955330	Affirm
1955480	Affirm
11277565	Affirm
1955307	Affirm
1955439	Reverse
1955247	Affirm
11278875	Affirm
11278588	Affirm
11277343	Affirm
11278503	Affirm
11277409	Affirm
11276845	Affirm
11278476	Affirm
11277281	Affirm
11278006	Reverse
11278070	Affirm
11277330	Reverse
11276901	Reverse
11277882	Affirm
11275283	Reverse
11276749	Affirm
11276638	Affirm
11276559	Reverse
11277041	Affirm
11276496	Reverse
11276031	Reverse
11276725	Reverse
11276383	Reverse
11276361	Reverse
11277382	Affirm
11277353	Affirm
11276251	Reverse
11276499	Reverse
11277054	Affirm
11276234	Affirm
11276885	Affirm
11276429	Affirm
11275271	Affirm
11276835	Affirm
11277011	Reverse
11276721	Reverse
11275901	Reverse
11277090	Reverse
11275785	Affirm
11277395	Affirm
11277688	Reverse
1961147	Reverse
1961064	Affirm
11276982	Reverse
11277399	Affirm
11277068	Affirm
11276868	Reverse
11277166	Reverse
11277094	Affirm
11277664	Affirm
11278072	Reverse
11276513	Reverse
1961040	Affirm
11277308	Affirm
11278422	Affirm
11277043	Affirm
11277546	Affirm
11277523	Affirm
11276757	Affirm
11252489	Affirm
11252360	Affirm
11253688	Reverse
11252775	Affirm
11252612	Affirm
11252706	Affirm
11254095	Reverse
11253735	Affirm
11254796	Affirm
11253599	Affirm
11253990	Affirm
11252219	Affirm
11255164	Affirm
11256346	Affirm
11253275	Affirm
11255368	Affirm
11253705	Affirm
11252184	Reverse
11253216	Affirm
11255003	Affirm
11254044	Affirm
11253822	Affirm
11274292	Affirm
11276289	Reverse
11275775	Affirm
11273822	Affirm
11271978	Reverse
11272117	Affirm
11273721	Affirm
11272084	Affirm
11273991	Affirm
11272004	Affirm
11271466	Affirm
11272919	Affirm
11272248	Affirm
11271034	Affirm
11272352	Affirm
11271815	Reverse
11273963	Affirm
11274914	Affirm
11273110	Affirm
11275340	Affirm
11274489	Affirm
11274709	Affirm
1972606	Affirm
1972565	Affirm
11276521	Affirm
1972543	Affirm
1972726	Reverse
1972609	Affirm
11274798	Affirm
1972724	Affirm
11273671	Affirm
1972729	Affirm
1972701	Affirm
1972658	Affirm
1972572	Reverse
11275763	Affirm
1972602	Affirm
11276298	Affirm
11276379	Reverse
11274523	Affirm
11275331	Reverse
11273970	Affirm
11274232	Affirm
11275212	Reverse
11273730	Affirm
11275042	Reverse
11273877	Affirm
11275809	Affirm
11276104	Affirm
11274900	Affirm
11275125	Reverse
11276470	Affirm
11276347	Reverse
11275824	Affirm
11275082	Affirm
11274758	Affirm
11275179	Reverse
11274383	Reverse
11274700	Reverse
11275413	Affirm
11276561	Affirm
11275239	Affirm
11276834	Affirm
11276957	Affirm
11274804	Affirm
11276256	Affirm
11276446	Affirm
11275455	Affirm
11276341	Reverse
11276047	Affirm
11276705	Affirm
11277156	Reverse
11276276	Reverse
11276635	Affirm
11274883	Affirm
11275473	Reverse
11274846	Affirm
11274586	Reverse
11274789	Affirm
11274434	Reverse
11276182	Affirm
1972570	Affirm
1972636	Affirm
11275055	Affirm
11274936	Affirm
11275381	Reverse
11275110	Affirm
11274379	Affirm
11274096	Reverse
11277241	Reverse
11277744	Reverse
11277439	Affirm
1961134	Reverse
11276394	Affirm
11277545	Affirm
11277337	Affirm
11277742	Reverse
11277656	Affirm
11277465	Reverse
11276189	Affirm
11277585	Affirm
11278275	Reverse
11276339	Affirm
11277136	Reverse
11277638	Reverse
11278850	Reverse
11278688	Reverse
11278076	Affirm
11278577	Reverse
11278297	Reverse
11278952	Affirm
11276729	Affirm
11277066	Reverse
11276895	Reverse
11278040	Affirm
11277665	Affirm
11276911	Affirm
11278242	Affirm
11276925	Affirm
11277612	Reverse
11276938	Affirm
11278213	Reverse
11276969	Reverse
11276600	Reverse
11277884	Affirm
11277647	Affirm
11276837	Reverse
11277833	Reverse
11278178	Affirm
11278376	Reverse
11277203	Reverse
11277328	Affirm
11277731	Affirm
1961113	Reverse
11276679	Reverse
11276150	Affirm
11277693	Affirm
11278788	Reverse
11276607	Reverse
11277051	Reverse
11278007	Affirm
1961053	Reverse
11278625	Affirm
11276556	Affirm
11276878	Affirm
1961043	Reverse
1961124	Affirm
11277017	Affirm
1960998	Reverse
11273946	Affirm
11274529	Reverse
11275889	Affirm
11275570	Affirm
11275304	Affirm
11274169	Reverse
11274823	Affirm
11273771	Affirm
11273640	Affirm
11272936	Affirm
11274006	Affirm
11273751	Affirm
11274556	Reverse
11273514	Affirm
11275045	Affirm
11272947	Affirm
11274603	Affirm
11275295	Affirm
11275342	Affirm
11272931	Affirm
11273871	Reverse
11272983	Affirm
11274672	Affirm
11274660	Affirm
11272689	Reverse
11273801	Affirm
11275223	Affirm
11274099	Affirm
11273605	Affirm
11273894	Reverse
11275357	Affirm
11273265	Affirm
11272762	Affirm
11274621	Affirm
11272399	Affirm
11273398	Affirm
11274104	Affirm
8683009	Affirm
8683474	Reverse
8683127	Affirm
8683432	Affirm
8683415	Affirm
8683051	Reverse
8683241	Affirm
8683410	Affirm
8682612	Affirm
8683376	Affirm
8682689	Reverse
8682836	Affirm
8682946	Affirm
8683107	Reverse
8683174	Reverse
8683266	Affirm
8682895	Reverse
8683349	Reverse
8683442	Reverse
12117541	Affirm
8682922	Reverse
12117537	Affirm
8683289	Reverse
8683251	Affirm
8682860	Affirm
8682582	Affirm
8682424	Affirm
8682667	Reverse
8683101	Affirm
8682626	Affirm
8683438	Affirm
8683335	Reverse
8683353	Affirm
8683027	Affirm
8682365	Affirm
12117563	Affirm
12117549	Affirm
8682954	Affirm
8682645	Reverse
8683200	Affirm
8683405	Affirm
8682458	Affirm
8682659	Reverse
8683420	Reverse
8683088	Affirm
8682500	Affirm
8683477	Affirm
8682827	Affirm
8683368	Reverse
8683220	Reverse
8682377	Affirm
8683422	Affirm
8683316	Affirm
8683043	Affirm
12117554	Affirm
8682486	Affirm
8683449	Affirm
8682549	Affirm
8683361	Reverse
8683067	Reverse
8683283	Affirm
8683081	Reverse
8682737	Affirm
8682522	Affirm
8683324	Affirm
12117546	Affirm
8683270	Reverse
8682443	Affirm
8682967	Affirm
8682510	Affirm
12117529	Reverse
8683094	Reverse
8682633	Affirm
8683457	Affirm
8683246	Reverse
8683381	Reverse
8682558	Affirm
8682571	Reverse
12117534	Reverse
12117558	Reverse
8682754	Affirm
8683390	Affirm
8682771	Affirm
8683467	Affirm
8683148	Reverse
8683481	Reverse
8683345	Reverse
8683365	Affirm
8683206	Reverse
8682343	Affirm
12117569	Affirm
